,comments,name,url
1427,0,Using the TI-83 Plus/TI-84 Plus,https://salttiger.com/using-the-ti-83-plus-ti-84-plus/
1428,0,Making Sense of NoSQL,https://salttiger.com/making-sense-of-nosql/
1429,0,PowerShell Deep Dives,https://salttiger.com/powershell-deep-dives/
1430,0,CMIS and Apache Chemistry in Action,https://salttiger.com/cmis-and-apache-chemistry-in-action/
1431,0,Sencha Touch in Action,https://salttiger.com/sencha-touch-in-action/
1432,0,Sass and Compass in Action,https://salttiger.com/sass-and-compass-in-action/
1433,0,Learn OpenGL ES,https://salttiger.com/learn-opengl-es/
1434,0,Beginning Android C++ Game Development,https://salttiger.com/beginning-android-cpp-game-development/
1435,0,Moving from C to C++,https://salttiger.com/moving-from-c-to-cpp/
1436,0,Practical ASP.NET Web API,https://salttiger.com/practical-asp-net-web-api/
1437,0,Expert Oracle RAC 12c,https://salttiger.com/expert-oracle-rac-12c/
1438,0,Java Quick Syntax Reference,https://salttiger.com/java-quick-syntax-reference/
1439,0,C++ Quick Syntax Reference,https://salttiger.com/c-quick-syntax-reference/
1440,0,"Magento Beginner’s Guide, 2nd Edition",https://salttiger.com/magento-beginners-guide-2nd-edition/
1441,0,Liferay Portal Performance Best Practices,https://salttiger.com/liferay-portal-performance-best-practices/
1442,0,jMonkeyEngine 3.0 Beginner’s Guide,https://salttiger.com/jmonkeyengine-3-0-beginners-guide/
1443,0,HTML5 Web Application Development By Example,https://salttiger.com/html5-web-application-development-by-example/
1444,0,Express Web Application Development,https://salttiger.com/express-web-application-development/
1445,0,BackTrack – Testing Wireless Network Security,https://salttiger.com/backtrack-testing-wireless-network-security/
1446,0,OpenGL Development Cookbook,https://salttiger.com/opengl-development-cookbook/
1447,0,"Learning jQuery, 4th Edition",https://salttiger.com/learning-jquery-4th-edition/
1448,0,Java Persistence with MyBatis 3,https://salttiger.com/java-persistence-with-mybatis-3/
1449,0,Oracle WebLogic Server 12c Advanced Administration Cookbook,https://salttiger.com/oracle-weblogic-server-12c-advanced-administration-cookbook/
1450,0,The Healthy Programmer,https://salttiger.com/the-healthy-programmer/
1451,0,Test iOS Apps with UI Automation,https://salttiger.com/test-ios-apps-with-ui-automation/
1452,0,"Programming Ruby 1.9 & 2.0, 4th Edition",https://salttiger.com/programming-ruby-1-9-and-2-0-4th-edition/
1453,0,"Yii Application Development Cookbook, 2nd Edition",https://salttiger.com/yii-application-development-cookbook-2nd-edition/
1454,0,Magento PHP Developer’s Guide,https://salttiger.com/magento-php-developers-guide/
1455,0,ZeroMQ,https://salttiger.com/zeromq-2/
1456,0,"Head First C#, 3rd Edition",https://salttiger.com/head-first-csharp-3rd-edition/
1457,0,"Dreamweaver CS6 Mobile and Web Development with HTML5, CSS3, and jQuery Mobile",https://salttiger.com/dreamweaver-cs6-mobile-and-web-development-with-html5-css3-and-jquery-mobile/
1458,0,C Programming for Arduino,https://salttiger.com/c-programming-for-arduino/
1459,0,HTML5 iPhone Web Application Development,https://salttiger.com/html5-iphone-web-application-development/
1460,0,Learning JavaScriptMVC,https://salttiger.com/learning-javascriptmvc/
1461,0,FreeSWITCH 1.2,https://salttiger.com/freeswitch-1-2/
1462,0,Java EE 7 Essentials,https://salttiger.com/java-ee-7-essentials/
1463,0,SDN: Software Defined Networks,https://salttiger.com/sdn-software-defined-networks/
1464,0,"Java Web Services: Up and Running, 2nd Edition",https://salttiger.com/java-web-services-up-and-running-2nd-edition/
1465,0,Android Developer Tools Essentials,https://salttiger.com/android-developer-tools-essentials/
1466,0,Programming for PaaS,https://salttiger.com/programming-for-paas/
1467,0,Data Science for Business,https://salttiger.com/data-science-for-business/
1468,0,Good Math,https://salttiger.com/good-math/
1469,0,101 Design Ingredients to Solve Big Tech Problems,https://salttiger.com/101-design-ingredients-to-solve-big-tech-problems/
1470,0,iCloud for Developers,https://salttiger.com/icloud-for-developers/
1471,0,The Pragmatic Programmer,https://salttiger.com/the-pragmatic-programmer/
1472,0,Puppet 3 Beginner’s Guide,https://salttiger.com/puppet-3-beginners-guide/
1473,0,Creating Mobile Apps with jQuery Mobile,https://salttiger.com/creating-mobile-apps-with-jquery-mobile/
1474,0,PlayStation®Mobile Development Cookbook,https://salttiger.com/playstation-mobile-development-cookbook/
1475,0,Programming ArcGIS 10.1 with Python Cookbook,https://salttiger.com/programming-arcgis-10-1-with-python-cookbook/
1476,0,Getting Started with NoSQL,https://salttiger.com/getting-started-with-nosql/
1477,0,jQuery Hotshot,https://salttiger.com/jquery-hotshot/
1478,0,Learning Play! Framework 2,https://salttiger.com/learning-play-framework-2/
1479,0,"NumPy Beginner’s Guide, 2nd Edition",https://salttiger.com/numpy-beginners-guide-2nd-edition/
1480,0,Creating Mobile Apps with Sencha Touch 2,https://salttiger.com/creating-mobile-apps-with-sencha-touch-2/
1481,0,Google Visualization API Essentials,https://salttiger.com/google-visualization-api-essentials/
1482,0,"concrete5 Beginner’s Guide, 2nd Edition",https://salttiger.com/concrete5-beginners-guide-2nd-edition/
1483,0,Arquillian Testing Guide,https://salttiger.com/arquillian-testing-guide/
1484,0,Photoshop CC: The Missing Manual,https://salttiger.com/photoshop-cc-the-missing-manual/
1485,0,Parallel and Concurrent Programming in Haskell,https://salttiger.com/parallel-and-concurrent-programming-in-haskell/
1486,0,Lift Cookbook,https://salttiger.com/lift-cookbook/
1487,0,"Learning SPARQL, 2nd Edition",https://salttiger.com/learning-sparql-2nd-edition/
1488,0,JavaMail API,https://salttiger.com/javamail-api/
1489,0,Gradle Beyond the Basics,https://salttiger.com/gradle-beyond-the-basics/
1490,0,Enterprise Data Workflows with Cascading,https://salttiger.com/enterprise-data-workflows-with-cascading/
1491,0,Developing Business Intelligence Apps for SharePoint,https://salttiger.com/developing-business-intelligence-apps-for-sharepoint/
1492,0,CSS Fonts,https://salttiger.com/css-fonts/
1493,0,Building Hybrid Android Apps with Java and JavaScript,https://salttiger.com/building-hybrid-android-apps-with-java-and-javascript/
1494,0,Apache Sqoop Cookbook,https://salttiger.com/apache-sqoop-cookbook/
1495,0,802.11ac: A Survival Guide,https://salttiger.com/802-11ac-a-survival-guide/
1496,0,"Learning Java, 4th Edition",https://salttiger.com/learning-java-4th-edition/
1497,0,Juniper SRX Series,https://salttiger.com/juniper-srx-series/
1498,0,Graph Databases,https://salttiger.com/graph-databases/
1499,0,Functional JavaScript,https://salttiger.com/functional-javascript/
1500,0,"HTML5 Pocket Reference, 5th Edition",https://salttiger.com/html5-pocket-reference-5th-edition/
1501,0,Introduction to Online Payments Risk Management,https://salttiger.com/introduction-to-online-payments-risk-management/
1502,0,Analyzing the Analyzers,https://salttiger.com/analyzing-the-analyzers/
1503,0,Windows Store App Development,https://salttiger.com/windows-store-app-development/
1504,0,50 Android Hacks,https://salttiger.com/50-android-hacks/
1505,0,Scala in Action,https://salttiger.com/scala-in-action/
1506,0,OCA Java SE 7 Programmer I Certification Guide,https://salttiger.com/oca-java-se-7-programmer-i-certification-guide/
1507,0,Arduino in Action,https://salttiger.com/arduino-in-action/
1508,0,Understanding Computation,https://salttiger.com/understanding-computation/
1509,0,Relational Theory for Computer Professionals,https://salttiger.com/relational-theory-for-computer-professionals/
1510,0,Vagrant: Up and Running,https://salttiger.com/vagrant-up-and-running/
1511,0,"Propose, Prepare, Present",https://salttiger.com/propose-prepare-present/
1512,0,"Active Directory Cookbook, 4th Edition",https://salttiger.com/active-directory-cookbook-4th-edition/
1513,0,"MongoDB: The Definitive Guide, 2nd Edition",https://salttiger.com/mongodb-the-definitive-guide-2nd-edition/
1514,0,"Asterisk: The Definitive Guide, 4th Edition",https://salttiger.com/asterisk-the-definitive-guide-4th-edition/
1515,0,Algorithms of the Intelligent Web,https://salttiger.com/algorithms-of-the-intelligent-web/
1516,0,Adobe AIR in Action,https://salttiger.com/adobe-air-in-action/
1517,0,"Lucene in Action, Second Edition",https://salttiger.com/lucene-in-action-second-edition/
1518,0,Hibernate in Action,https://salttiger.com/hibernate-in-action/
1519,0,Hibernate Search in Action,https://salttiger.com/hibernate-search-in-action/
1520,0,Java Persistence with Hibernate,https://salttiger.com/java-persistence-with-hibernate/
1521,0,PHP Web Services,https://salttiger.com/php-web-services/
1522,0,JavaScript for PHP Developers,https://salttiger.com/javascript-for-php-developers/
1523,0,AngularJS,https://salttiger.com/angularjs/
1524,0,Windows 8: The Missing Manual,https://salttiger.com/windows-8-the-missing-manual/
1525,0,"NOOK HD: The Missing Manual, 2nd Edition",https://salttiger.com/nook-hd-the-missing-manual-2nd-edition/
1526,0,"Kindle Fire HD: The Missing Manual, 2nd Edition",https://salttiger.com/kindle-fire-hd-the-missing-manual-2nd-edition/
1527,0,Microsoft Project 2013: The Missing Manual,https://salttiger.com/microsoft-project-2013-the-missing-manual/
1528,0,Access 2013: The Missing Manual,https://salttiger.com/access-2013-the-missing-manual/
1529,0,"Active Directory, 5th Edition",https://salttiger.com/active-directory-5th-edition/
1530,0,Programming Grails,https://salttiger.com/programming-grails/
1531,0,Microinteractions,https://salttiger.com/microinteractions/
1532,0,Managing Startups: Best Blog Posts,https://salttiger.com/managing-startups-best-blog-posts/
1533,0,Building a DevOps Culture,https://salttiger.com/building-a-devops-culture/
1534,0,Learning Ext JS 3.2,https://salttiger.com/learning-ext-js-3-2/
1535,0,Ext JS 3.0 Cookbook,https://salttiger.com/ext-js-3-0-cookbook/
1536,0,Learning Ext JS,https://salttiger.com/learning-ext-js/
1537,0,Learning Ext JS 4,https://salttiger.com/learning-ext-js-4/
1538,0,Ext JS 4 First Look,https://salttiger.com/ext-js-4-first-look/
1539,0,The Art of Unit Testing,https://salttiger.com/the-art-of-unit-testing/
1540,0,"Learning JavaScript, 2nd Edition",https://salttiger.com/learning-javascript-2nd-edition/
1541,0,ZeroMQ,https://salttiger.com/zeromq/
1542,0,User-Centered Design,https://salttiger.com/user-centered-design/
1543,0,"Programming the Mobile Web, 2nd Edition",https://salttiger.com/programming-the-mobile-web-2nd-edition/
1544,0,JavaScript Testing with Jasmine,https://salttiger.com/javascript-testing-with-jasmine/
1545,0,Industrial Internet,https://salttiger.com/industrial-internet/
1546,0,Études for Erlang,https://salttiger.com/etudes-for-erlang/
1547,0,Ethernet Switches,https://salttiger.com/ethernet-switches/
1548,0,Embedded Android,https://salttiger.com/embedded-android/
1549,0,DIY Instruments for Amateur Space,https://salttiger.com/diy-instruments-for-amateur-space/
1550,0,"Twisted Network Programming Essentials, 2nd Edition",https://salttiger.com/twisted-network-programming-essentials-2nd-edition/
1551,0,Appcelerator Titanium: Up and Running,https://salttiger.com/appcelerator-titanium-up-and-running/
1552,0,Interactive Data Visualization for the Web,https://salttiger.com/interactive-data-visualization-for-the-web/
1553,0,Web Audio API,https://salttiger.com/web-audio-api/
1554,0,The New Kingmakers,https://salttiger.com/the-new-kingmakers/
1555,0,MongoDB Applied Design Patterns,https://salttiger.com/mongodb-applied-design-patterns/
1556,0,"Learning iOS Programming, 3rd Edition",https://salttiger.com/learning-ios-programming-3rd-edition/
1557,0,Third-Party JavaScript,https://salttiger.com/third-party-javascript/
1558,0,PowerShell in Depth,https://salttiger.com/powershell-in-depth/
1559,0,"GWT in Action, Second Edition",https://salttiger.com/gwt-in-action-second-edition/
1560,0,Enterprise OSGi in Action,https://salttiger.com/enterprise-osgi-in-action/
1561,0,Effective Unit Testing,https://salttiger.com/effective-unit-testing/
1562,0,The Lean Startup,https://salttiger.com/the-lean-startup/
1563,0,In-Memory Data Management,https://salttiger.com/in-memory-data-management/
1564,0,The Clean Coder,https://salttiger.com/the-clean-coder/
1565,0,Seven Languages in Seven Weeks,https://salttiger.com/seven-languages-in-seven-weeks/
1566,0,Windows 8 Hacks,https://salttiger.com/windows-8-hacks/
1567,0,Mac Hacks,https://salttiger.com/mac-hacks/
1568,0,Big Book of Apple Hacks,https://salttiger.com/big-book-of-apple-hacks/
1569,0,"Programming Windows®, 6th Edition",https://salttiger.com/programming-windows-6th-edition/
1570,0,"Programming iOS 6, 3rd Edition",https://salttiger.com/programming-ios-6-3rd-edition/
1571,0,Packet Guide to Voice over IP,https://salttiger.com/packet-guide-to-voice-over-ip/
1572,0,Distributed Network Data,https://salttiger.com/distributed-network-data/
1573,0,Sencha Touch 2: Up and Running,https://salttiger.com/sencha-touch-2-up-and-running/
1574,0,Opa: Up and Running,https://salttiger.com/opa-up-and-running/
1575,0,Learning PHP Design Patterns,https://salttiger.com/learning-php-design-patterns/
1576,0,Lean UX,https://salttiger.com/lean-ux/
1577,0,DOM Enlightenment,https://salttiger.com/dom-enlightenment/
1578,0,Developing with Couchbase Server,https://salttiger.com/developing-with-couchbase-server/
1579,0,"Core Python Applications Programming, 3rd Edition",https://salttiger.com/core-python-applications-programming-3rd-edition/
1580,0,How Google Tests Software,https://salttiger.com/how-google-tests-software/
1581,0,Mathematical Foundations of Computer Networking,https://salttiger.com/mathematical-foundations-of-computer-networking/
1582,0,Learning MySQL,https://salttiger.com/learning-mysql/
1583,0,Essential PHP Security,https://salttiger.com/essential-php-security/
1584,0,"Designing Interfaces, 2nd Edition",https://salttiger.com/designing-interfaces-2nd-edition/
1585,0,Coding with Coda,https://salttiger.com/coding-with-coda/
1586,0,Designing Games,https://salttiger.com/designing-games/
1587,0,EPUB 3 Best Practices,https://salttiger.com/epub-3-best-practices/
1588,0,Introducing Erlang,https://salttiger.com/introducing-erlang/
1589,0,Learning from jQuery,https://salttiger.com/learning-from-jquery/
1590,0,XML and InDesign,https://salttiger.com/xml-and-indesign/
1591,0,Testing in Scala,https://salttiger.com/testing-in-scala/
1592,0,Testable JavaScript,https://salttiger.com/testable-javascript/
1593,0,Resilience and Reliability on AWS,https://salttiger.com/resilience-and-reliability-on-aws/
1594,0,Enyo: Up and Running,https://salttiger.com/enyo-up-and-running/
1595,0,Secrets of the JavaScript Ninja,https://salttiger.com/secrets-of-the-javascript-ninja/
1596,0,Metaprogramming in .NET,https://salttiger.com/metaprogramming-in-net/
1597,0,"Learn Windows PowerShell 3 in a Month of Lunches, Second Edition",https://salttiger.com/learn-windows-powershell-3-in-a-month-of-lunches-second-edition/
1598,0,Learn PowerShell Toolmaking in a Month of Lunches,https://salttiger.com/learn-powershell-toolmaking-in-a-month-of-lunches/
